"","dataset.num","variable","level","year","satt","lower90","upper90"
"812","1755","Overall","NA","3",-1.58058129220012,-12.8275611660849,9.66639858168465
"813","1755","Overall","NA","4",-3.05749720700328,-17.2561473521028,11.1411529380962
"814","1755","X1","0",NA,-3.56224812380378,-19.5253424531932,12.4008462055856
"815","1755","X1","1",NA,-13.8897316391501,-30.8669680411574,3.08750476285718
"816","1755","X2","A",NA,-33.1375560763586,-52.9283070831661,-13.346805069551
"817","1755","X2","B",NA,0.613015060709131,-17.1066788116133,18.3327089330315
"818","1755","X2","C",NA,7.88382481089775,-12.1530282948725,27.920677916668
"819","1755","X3","0",NA,-9.30839925686314,-25.9052745425395,7.28847602881324
"820","1755","X3","1",NA,13.0246483996534,-4.97282694660208,31.0221237459089
"821","1755","X4","A",NA,7.76075941351519,-7.06282292516042,22.5843417521908
"822","1755","X4","B",NA,-29.9699474530312,-63.8246449108673,3.88475000480494
"823","1755","X4","C",NA,27.5338115568698,3.10285063281287,51.9647724809266
"824","1755","X5","0",NA,-15.7923574796778,-30.945145980774,-0.639568978581533
"825","1755","X5","1",NA,5.35350328311006,-14.1307566509722,24.8377632171923
"826","1756","Overall","NA","NA",21.8753595352532,6.17059277938716,37.5801262911193
"827","1756","Overall","NA","3",10.2434157007549,-5.04577665618597,25.5326080576958
"828","1756","Overall","NA","4",36.0886274294373,16.7462030836219,55.4310517752528
"829","1756","X1","0",NA,-6.44412317079286,-28.8709474082651,15.9827010666793
"830","1756","X1","1",NA,52.2370061830256,27.3007926583776,77.1732197076737
"831","1756","X2","A",NA,16.1472390438712,-10.2495923640942,42.5440704518366
"832","1756","X2","B",NA,35.7494613555934,11.476403690538,60.0225190206489
"833","1756","X2","C",NA,12.1833839389863,-23.5549137757474,47.9216816537199
"834","1756","X3","0",NA,13.9852929302133,-7.04442637859239,35.015012239019
"835","1756","X3","1",NA,37.8936601076909,14.9772743010466,60.8100459143353
"836","1756","X4","A",NA,25.3911887800814,10.5482948851416,40.2340826750212
"837","1756","X4","B",NA,10.7333698603461,-25.6174785694813,47.0842182901736
"838","1756","X4","C",NA,44.9161864805849,-3.74992669064981,93.5822996518196
"839","1756","X5","0",NA,28.7923688692028,1.9186255327441,55.6661122056616
"840","1756","X5","1",NA,36.4048188661909,14.1234930712761,58.6861446611057
"841","1757","Overall","NA","NA",28.4146087038055,17.5311972084082,39.2980201992028
"842","1757","Overall","NA","3",10.8361633670504,-0.503152928184207,22.175479662285
"843","1757","Overall","NA","4",39.2530583057412,18.9939022433059,59.5122143681765
"844","1757","X1","0",NA,1.31382041497932,-17.3554616979937,19.9831025279524
"845","1757","X1","1",NA,41.7813541554181,25.2979463633731,58.264761947463
"846","1757","X2","A",NA,18.4117726293359,-1.70863188506811,38.53217714374
"847","1757","X2","B",NA,23.1006346335166,-1.0413716329718,47.242640900005
"848","1757","X2","C",NA,61.3462487979355,28.9574502854867,93.7350473103843
"849","1757","X3","0",NA,20.4963656890757,1.93190824812577,39.0608231300256
"850","1757","X3","1",NA,29.277934788224,14.0419160725705,44.5139535038775
"851","1757","X4","A",NA,24.5839956728696,10.6601916930169,38.5077996527223
"852","1757","X4","B",NA,5.06521145986426,-14.7187720160691,24.8491949357977
"853","1757","X4","C",NA,28.4382822171067,-0.746375474116295,57.6229399083297
"854","1757","X5","0",NA,20.9251241776035,2.21839250278456,39.6318558524224
"855","1757","X5","1",NA,21.0343410687578,8.63597161776867,33.432710519747
"856","1758","Overall","NA","NA",11.2769661895461,2.52244760434004,20.0314847747522
"857","1758","Overall","NA","3",13.0793647105368,4.60996231745473,21.5487671036188
"858","1758","Overall","NA","4",20.0353550580226,5.37404103301077,34.6966690830344
"859","1758","X1","0",NA,22.6430877891917,6.44238893167467,38.8437866467087
"860","1758","X1","1",NA,1.49426887960067,-8.87202356645958,11.8605613256609
"861","1758","X2","A",NA,20.9842702750759,0.889855456066908,41.0786850940849
"862","1758","X2","B",NA,40.6725101060251,26.3160210962401,55.0289991158102
"863","1758","X2","C",NA,-20.7837733492754,-37.8878596528918,-3.67968704565897
"864","1758","X3","0",NA,17.7464558358324,0.504030702714694,34.9888809689501
"865","1758","X3","1",NA,11.5866396842673,0.0868904749829547,23.0863888935517
"866","1758","X4","A",NA,16.4754771074272,4.03951848382214,28.9114357310322
"867","1758","X4","B",NA,32.0487261995015,6.87902891405083,57.2184234849522
"868","1758","X4","C",NA,26.2562046629537,-5.24908134914922,57.7614906750566
"869","1758","X5","0",NA,9.32285312613863,-12.6959120672744,31.3416183195517
"870","1758","X5","1",NA,29.4401457411179,18.0445706001126,40.8357208821233
"871","1759","Overall","NA","NA",26.3205622065097,11.3085440057816,41.3325804072379
"872","1759","Overall","NA","3",18.5619777278246,6.14607756429931,30.9778778913498
"873","1759","Overall","NA","4",19.0460287197004,1.8967452010297,36.1953122383711
"874","1759","X1","0",NA,38.859452955161,19.4462324685174,58.2726734418047
"875","1759","X1","1",NA,4.07993683558402,-15.3366635292149,23.4965372003829
"876","1759","X2","A",NA,48.7021273502392,29.8877666125489,67.5164880879294
"877","1759","X2","B",NA,-16.4468686483688,-36.8086155206463,3.9148782239088
"878","1759","X2","C",NA,21.3537000890362,-6.3193362115787,49.0267363896512
"879","1759","X3","0",NA,17.3249688197491,-2.54900012035543,37.1989377598536
"880","1759","X3","1",NA,23.1734424169017,2.51087849537447,43.8360063384289
"881","1759","X4","A",NA,23.2343400907644,7.14085595666865,39.3278242248601
"882","1759","X4","B",NA,46.1670005196961,4.2076269945888,88.1263740448034
"883","1759","X4","C",NA,40.1668138035811,-8.03487107744629,88.3684986846086
"884","1759","X5","0",NA,23.0713891801906,3.24013221669321,42.9026461436881
"885","1759","X5","1",NA,18.8198224807156,-3.18768173642379,40.8273266978551
"886","1760","Overall","NA","NA",15.2615669515139,0.762157208460641,29.7609766945672
"887","1760","Overall","NA","3",2.70820926751912,-11.1798608442661,16.5962793793043
"888","1760","Overall","NA","4",21.3714491156477,4.82041557275756,37.9224826585378
"889","1760","X1","0",NA,-12.6946819985972,-31.7344673488043,6.34510335161
"890","1760","X1","1",NA,28.5636819411552,12.6571850267097,44.4701788556007
"891","1760","X2","A",NA,53.730346921245,33.2676635636562,74.1930302788338
"892","1760","X2","B",NA,-23.5004807584432,-42.9773570937789,-4.02360442310761
"893","1760","X2","C",NA,11.5609321772722,-18.8929617376023,42.0148260921467
"894","1760","X3","0",NA,11.7227946009868,-7.88912410221605,31.3347133041897
"895","1760","X3","1",NA,10.0158985865839,-9.69902639977569,29.7308235729436
"896","1760","X4","A",NA,5.00149261121078,-9.28389946064865,19.2868846830702
"897","1760","X4","B",NA,-13.3221118089409,-39.8888794034194,13.2446557855376
"898","1760","X4","C",NA,3.24819880406403,-20.784647984436,27.281045592564
"899","1760","X5","0",NA,44.742848833426,27.478965720661,62.006731946191
"900","1760","X5","1",NA,-8.74957147689679,-27.9059465572956,10.406803603502
"901","1761","Overall","NA","NA",32.5306536100893,17.5412355119518,47.5200717082268
"902","1761","Overall","NA","3",25.5983168275004,8.58276347057061,42.6138701844302
"903","1761","Overall","NA","4",41.6635560671348,23.2301215006031,60.0969906336665
"904","1761","X1","0",NA,37.5890175479972,17.618097507423,57.5599375885714
"905","1761","X1","1",NA,31.5653966066182,11.1868762554199,51.9439169578164
"906","1761","X2","A",NA,72.0107301089895,49.3611375960089,94.6603226219701
"907","1761","X2","B",NA,7.59490070757374,-15.2971719332135,30.486973348361
"908","1761","X2","C",NA,-14.9213994807383,-42.1719405591252,12.3291415976486
"909","1761","X3","0",NA,32.2769923825863,10.5697438704283,53.9842408947443
"910","1761","X3","1",NA,23.1544804739956,7.33020103315121,38.97875991484
"911","1761","X4","A",NA,30.8481552431467,12.5518198531519,49.1444906331415
"912","1761","X4","B",NA,35.1455995800152,-11.6212903025667,81.9124894625971
"913","1761","X4","C",NA,-6.56862347841002,-62.2300314345745,49.0927844777544
"914","1761","X5","0",NA,36.0002046748352,16.5170936392822,55.4833157103882
"915","1761","X5","1",NA,19.4953322114598,-7.7579019280042,46.7485663509237
"916","1762","Overall","NA","NA",21.7139138327764,9.05353502862002,34.3742926369327
"917","1762","Overall","NA","3",8.04272783860551,-4.29660111838334,20.3820567955944
"918","1762","Overall","NA","4",34.7451163981482,16.5338098974021,52.9564228988943
"919","1762","X1","0",NA,20.6779993366717,1.34912539818277,40.0068732751607
"920","1762","X1","1",NA,23.9819210233618,6.91379987414207,41.0500421725815
"921","1762","X2","A",NA,23.2155941917208,1.19568255102439,45.2355058324172
"922","1762","X2","B",NA,21.2280544656014,-3.66291665943542,46.1190255906383
"923","1762","X2","C",NA,45.9096869758384,25.19613629606,66.6232376556168
"924","1762","X3","0",NA,1.36071115033951,-15.3948374364806,18.1162597371596
"925","1762","X3","1",NA,40.0849268454481,21.0999683322306,59.0698853586656
"926","1762","X4","A",NA,7.33457277850562,-5.26975026034805,19.9388958173593
"927","1762","X4","B",NA,35.6093780303918,-3.57544057981897,74.7941966406025
"928","1762","X4","C",NA,101.415329944275,44.7754923405315,158.055167548019
"929","1762","X5","0",NA,5.20698891669281,-10.655652267572,21.0696301009576
"930","1762","X5","1",NA,30.2172958592416,11.6302685501052,48.8043231683781
"931","1763","Overall","NA","NA",30.4400908072637,17.9620666209117,42.9181149936157
"932","1763","Overall","NA","3",8.24781634710052,-0.777091617264052,17.2727243114651
"933","1763","Overall","NA","4",25.2447962226688,7.92513709747283,42.5644553478648
"934","1763","X1","0",NA,5.77056549951567,-12.0021966737555,23.5433276727869
"935","1763","X1","1",NA,27.7809547194281,14.0484047924196,41.5135046464366
"936","1763","X2","A",NA,-4.66695463691212,-26.6388162784594,17.3049070046351
"937","1763","X2","B",NA,48.0019740357236,27.4797159657757,68.5242321056715
"938","1763","X2","C",NA,34.2631415972987,15.0069956404777,53.5192875541197
"939","1763","X3","0",NA,2.12378027894147,-12.8219618894411,17.0695224473241
"940","1763","X3","1",NA,29.1046028691439,12.3557473677497,45.8534583705382
"941","1763","X4","A",NA,19.5743703842152,5.02639901363358,34.1223417547968
"942","1763","X4","B",NA,45.8329082483413,15.3076244483286,76.3581920483539
"943","1763","X4","C",NA,61.7345339030726,19.2458069151014,104.223260891044
"944","1763","X5","0",NA,25.2735748183002,7.84080589708454,42.7063437395158
"945","1763","X5","1",NA,24.0918005583849,9.58689138486515,38.5967097319046
"946","1764","Overall","NA","NA",36.8302905781818,21.6899475965544,51.9706335598092
"947","1764","Overall","NA","3",14.6886351082344,1.53772811292969,27.8395421035391
"948","1764","Overall","NA","4",22.1069784197434,8.18091856150962,36.0330382779772
"949","1764","X1","0",NA,52.9689637785252,28.1265778347954,77.8113497222551
"950","1764","X1","1",NA,31.0733454176916,7.25264677017102,54.8940440652122
"951","1764","X2","A",NA,44.1570536996719,19.7042796001441,68.6098277991997
"952","1764","X2","B",NA,-2.192650841356,-31.6193930472714,27.2340913645594
"953","1764","X2","C",NA,105.886894744461,72.4558457240344,139.317943764888
"954","1764","X3","0",NA,25.4085532793122,1.08033816599677,49.7367683926276
"955","1764","X3","1",NA,48.3322416148881,29.6770273492334,66.9874558805428
"956","1764","X4","A",NA,38.3704331216973,20.0098517358984,56.7310145074961
"957","1764","X4","B",NA,31.3231088586983,0.852895414738402,61.7933223026583
"958","1764","X4","C",NA,42.9091612378393,4.99915984784016,80.8191626278384
"959","1764","X5","0",NA,58.8598029482378,34.3144292322417,83.4051766642338
"960","1764","X5","1",NA,38.1773212439123,13.9879599907236,62.366682497101
"961","1765","Overall","NA","NA",-1.73363155482753,-12.0901635005169,8.62290039086182
"962","1765","Overall","NA","3",-0.930729293073,-10.7812631633423,8.91980457719634
"963","1765","Overall","NA","4",-5.82654214008448,-20.1114466815741,8.45836240140518
"964","1765","X1","0",NA,18.2464181344494,-6.77401633363858,43.2668526025374
"965","1765","X1","1",NA,-7.2304423151736,-27.420169992284,12.9592853619368
"966","1765","X2","A",NA,3.09883174708011,-18.7097390223594,24.9074025165196
"967","1765","X2","B",NA,-0.724135388312334,-18.3811222715819,16.9328514949573
"968","1765","X2","C",NA,-0.776156615005902,-31.7741455168283,30.2218322868165
"969","1765","X3","0",NA,-16.9203621780516,-31.3282778658713,-2.51244649023193
"970","1765","X3","1",NA,4.45461525437645,-18.1150604306821,27.024290939435
"971","1765","X4","A",NA,8.4459618093108,-2.90455205866389,19.7964756772855
"972","1765","X4","B",NA,-44.1389643980206,-70.8254031853979,-17.4525256106432
"973","1765","X4","C",NA,-23.1639857346347,-55.1911331812862,8.86316171201682
"974","1765","X5","0",NA,-12.1916130956706,-29.1737461694812,4.79051997813996
"975","1765","X5","1",NA,12.3702001756933,-1.309990029204,26.0503903805906
"976","1766","Overall","NA","NA",13.3754064560678,-1.67382733297083,28.4246402451065
"977","1766","Overall","NA","3",1.38583486849075,-15.6496636878048,18.4213334247863
"978","1766","Overall","NA","4",43.8093521622907,23.1730011622772,64.4457031623041
"979","1766","X1","0",NA,23.2047259833826,1.1509496142139,45.2585023525512
"980","1766","X1","1",NA,3.82209151716324,-12.1382409536823,19.7824239880088
"981","1766","X2","A",NA,3.95501854930217,-18.5626291376496,26.4726662362539
"982","1766","X2","B",NA,55.1373040344565,25.126837780303,85.14777028861
"983","1766","X2","C",NA,-13.4101456324188,-35.9005997333124,9.0803084684748
"984","1766","X3","0",NA,30.7239677525695,11.9604651483943,49.4874703567447
"985","1766","X3","1",NA,12.484104002644,-11.043248517435,36.011456522723
"986","1766","X4","A",NA,27.6240465401115,11.7434103318668,43.5046827483562
"987","1766","X4","B",NA,15.3435206762488,-37.2771901970005,67.9642315494981
"988","1766","X4","C",NA,27.9247064345464,2.75392094039159,53.0954919287011
"989","1766","X5","0",NA,14.2899030381975,-4.0175946234406,32.5974006998356
"990","1766","X5","1",NA,27.1461477802286,-1.27808014082984,55.570375701287
"991","1767","Overall","NA","NA",9.83140822287874,-2.13946969680535,21.8022861425628
"992","1767","Overall","NA","3",10.2077268056471,-2.08886925347098,22.5043228647652
"993","1767","Overall","NA","4",20.4955594784469,4.95262861839212,36.0384903385017
"994","1767","X1","0",NA,17.2154494996048,-4.09610677578315,38.5270057749928
"995","1767","X1","1",NA,10.2960533751539,-3.9740928806813,24.566199630989
"996","1767","X2","A",NA,28.7066183533186,8.86083635990056,48.5524003467367
"997","1767","X2","B",NA,12.2613745425151,-13.5784427786041,38.1011918636343
"998","1767","X2","C",NA,2.81780148900498,-14.090802788869,19.726405766879
"999","1767","X3","0",NA,13.706199958491,-4.95915053436642,32.3715504513484
"1000","1767","X3","1",NA,10.0208127182373,-5.0122850802534,25.0539105167279
"1001","1767","X4","A",NA,3.65185872920165,-10.0743031087869,17.3780205671902
"1002","1767","X4","B",NA,26.5676778991424,-2.87930107644453,56.0146568747293
"1003","1767","X4","C",NA,61.2381135611643,35.974350192917,86.5018769294115
"1004","1767","X5","0",NA,21.1096281866255,-4.86214216440852,47.0813985376595
"1005","1767","X5","1",NA,32.7570152113487,18.6949676872894,46.8190627354081
"1006","1768","Overall","NA","NA",50.3178197308928,34.7123214183431,65.9233180434424
"1007","1768","Overall","NA","3",42.524281984159,29.1327973558115,55.9157666125064
"1008","1768","Overall","NA","4",48.3238998905299,28.0471843065526,68.6006154745072
"1009","1768","X1","0",NA,12.1140206918774,-7.76832530012224,31.996366683877
"1010","1768","X1","1",NA,34.7592109512568,19.6617902750371,49.8566316274765
"1011","1768","X2","A",NA,36.0292169211266,15.1063533203697,56.9520805218835
"1012","1768","X2","B",NA,68.7623016047362,44.4424351454545,93.0821680640179
"1013","1768","X2","C",NA,46.5504289298481,9.30889781686833,83.7919600428278
"1014","1768","X3","0",NA,37.2399293922297,13.7971662229016,60.6826925615578
"1015","1768","X3","1",NA,35.5227210102651,20.5585068664472,50.4869351540829
"1016","1768","X4","A",NA,27.9365749690419,13.2538929126023,42.6192570254815
"1017","1768","X4","B",NA,46.6392037171565,16.2309164561866,77.0474909781265
"1018","1768","X4","C",NA,31.2118078874557,0.0439119746979877,62.3797038002135
"1019","1768","X5","0",NA,34.2391239468964,12.8172039654778,55.661043928315
"1020","1768","X5","1",NA,64.0476950170826,41.5114336066176,86.5839564275475
"1021","1769","Overall","NA","NA",13.8637691287527,0.152454011496907,27.5750842460084
"1022","1769","Overall","NA","3",4.99485500603078,-7.44816820346888,17.4378782155304
"1023","1769","Overall","NA","4",11.8663731295792,-10.6437445256361,34.3764907847945
"1024","1769","X1","0",NA,6.37575864378164,-16.8088563962507,29.560373683814
"1025","1769","X1","1",NA,16.9003308662266,-7.54415300946847,41.3448147419216
"1026","1769","X2","A",NA,18.4630291463448,0.0821898550239979,36.8438684376655
"1027","1769","X2","B",NA,26.8022367280844,0.603282651446293,53.0011908047225
"1028","1769","X2","C",NA,-28.5523783049925,-50.7605470569533,-6.34420955303183
"1029","1769","X3","0",NA,18.7483122185613,-3.74376692817422,41.2403913652968
"1030","1769","X3","1",NA,2.34886935269446,-12.6940269521189,17.3917656575078
"1031","1769","X4","A",NA,11.9003428209767,-3.16271276689036,26.9633984088437
"1032","1769","X4","B",NA,3.40537635591591,-28.7265939784175,35.5373466902494
"1033","1769","X4","C",NA,62.6510278736341,36.3621619341191,88.9398938131491
"1034","1769","X5","0",NA,8.96374109028761,-9.24117097931434,27.1686531598896
"1035","1769","X5","1",NA,-2.94294332755544,-24.8010034250444,18.9151167699335
"1036","1770","Overall","NA","NA",27.8293128715632,18.3596296010814,37.2989961420449
"1037","1770","Overall","NA","3",9.8910884002853,1.77580148875067,18.0063753118199
"1038","1770","Overall","NA","4",57.366007266538,40.3861305230497,74.3458840100262
"1039","1770","X1","0",NA,21.2839630286167,7.7263373760546,34.8415886811787
"1040","1770","X1","1",NA,23.3829129337873,10.6838818462104,36.0819440213643
"1041","1770","X2","A",NA,-7.33602329875976,-19.1669910414822,4.49494444396274
"1042","1770","X2","B",NA,40.9343027952593,24.3600343504281,57.5085712400905
"1043","1770","X2","C",NA,17.5827185258556,-3.03916842233275,38.204605474044
"1044","1770","X3","0",NA,9.77766567272693,-3.37058468947952,22.9259160349334
"1045","1770","X3","1",NA,36.1206364904133,23.1729279719202,49.0683450089064
"1046","1770","X4","A",NA,20.5687592325808,9.990555960172,31.1469625049895
"1047","1770","X4","B",NA,11.054905839617,-7.06403765678608,29.1738493360202
"1048","1770","X4","C",NA,-26.1312149314717,-52.3841641034929,0.121734240549451
"1049","1770","X5","0",NA,35.4864934778839,24.0229243550386,46.9500626007291
"1050","1770","X5","1",NA,17.7425652493698,-1.93694513413174,37.4220756328714
"1051","1771","Overall","NA","NA",32.7413245686171,19.9298989250759,45.5527502121582
"1052","1771","Overall","NA","3",5.20372716603288,-8.69847820414974,19.1059325362155
"1053","1771","Overall","NA","4",62.5814861254337,44.9495839930906,80.2133882577767
"1054","1771","X1","0",NA,26.6901433259713,5.83080103715596,47.5494856147867
"1055","1771","X1","1",NA,39.5064788651259,22.0112650140183,57.0016927162335
"1056","1771","X2","A",NA,15.7494307374509,-6.0660785772343,37.5649400521361
"1057","1771","X2","B",NA,38.3462488169002,19.0540826422674,57.6384149915331
"1058","1771","X2","C",NA,44.4803532893511,20.2761201129958,68.6845864657065
"1059","1771","X3","0",NA,23.3212380196373,6.2600779736443,40.3823980656304
"1060","1771","X3","1",NA,36.1625536144227,15.5250015190066,56.8001057098388
"1061","1771","X4","A",NA,36.990208366165,23.2556572390229,50.7247594933072
"1062","1771","X4","B",NA,-12.2139500366588,-44.1705126838438,19.7426126105261
"1063","1771","X4","C",NA,-20.0630633303635,-43.0888230070653,2.96269634633822
"1064","1771","X5","0",NA,10.2572791823077,-9.14991418410395,29.6644725487193
"1065","1771","X5","1",NA,63.2254866192634,44.0869576869741,82.3640155515527
"1066","1772","Overall","NA","NA",26.9330180751319,14.0363089079988,39.8297272422651
"1067","1772","Overall","NA","3",26.8676755632562,15.090998716819,38.6443524096933
"1068","1772","Overall","NA","4",11.7448830826534,-4.85404747443844,28.3438136397452
"1069","1772","X1","0",NA,29.1110197702992,13.7373724664531,44.4846670741453
"1070","1772","X1","1",NA,14.7692450314958,-6.61255970343108,36.1510497664226
"1071","1772","X2","A",NA,21.1225261659952,4.41469372130972,37.8303586106806
"1072","1772","X2","B",NA,58.4707319630982,36.624181144412,80.3172827817843
"1073","1772","X2","C",NA,-22.128425098284,-41.2541612019409,-3.00268899462701
"1074","1772","X3","0",NA,55.3814280839356,35.2001159828386,75.5627401850326
"1075","1772","X3","1",NA,10.9982130435146,-4.90842605962439,26.9048521466536
"1076","1772","X4","A",NA,24.8358412503762,10.3641251068171,39.3075573939354
"1077","1772","X4","B",NA,29.6455590879671,-4.37244177648792,63.663559952422
"1078","1772","X4","C",NA,68.8278630295438,21.8411174018463,115.814608657241
"1079","1772","X5","0",NA,41.414687907911,24.3087223743386,58.5206534414834
"1080","1772","X5","1",NA,5.4528477282754,-15.4447166045956,26.3504120611464
"1081","1773","Overall","NA","NA",25.8669223787983,10.5725514349974,41.1612933225993
"1082","1773","Overall","NA","3",21.1039467700355,8.37997724696264,33.8279162931083
"1083","1773","Overall","NA","4",46.6475117423884,20.3039558855318,72.9910675992449
"1084","1773","X1","0",NA,28.2242675350865,9.16363370810574,47.2849013620672
"1085","1773","X1","1",NA,13.9753898520369,-7.25714581691567,35.2079255209894
"1086","1773","X2","A",NA,4.37683453618342,-16.9840216029832,25.73769067535
"1087","1773","X2","B",NA,51.4817206232158,28.4301925463194,74.5332487001121
"1088","1773","X2","C",NA,-22.2701262352502,-43.864791819481,-0.675460651019531
"1089","1773","X3","0",NA,36.3141155523442,9.00484877819357,63.6233823264949
"1090","1773","X3","1",NA,15.0765140091387,-0.736692296562165,30.8897203148395
"1091","1773","X4","A",NA,39.0481446711701,20.327512336013,57.7687770063272
"1092","1773","X4","B",NA,-11.9523086890022,-52.6807102747072,28.7760928967029
"1093","1773","X4","C",NA,25.8518159946043,-20.7160082826455,72.4196402718541
"1094","1773","X5","0",NA,19.8614985317513,2.19725240792551,37.5257446555771
"1095","1773","X5","1",NA,41.6310510081473,14.8784116680954,68.3836903481992
"1096","1774","Overall","NA","NA",63.2241768601384,46.5077856260646,79.9405680942122
"1097","1774","Overall","NA","3",37.4565711137313,25.0545900281034,49.8585521993593
"1098","1774","Overall","NA","4",73.1654882878727,53.9436209416246,92.3873556341207
"1099","1774","X1","0",NA,73.7428454378451,52.0984735795531,95.387217296137
"1100","1774","X1","1",NA,36.4999306098896,17.1035223695156,55.8963388502636
"1101","1774","X2","A",NA,72.3760542561708,45.8691848731407,98.882923639201
"1102","1774","X2","B",NA,46.3009230737439,28.494647531737,64.1071986157508
"1103","1774","X2","C",NA,36.5492932519851,13.3444396319598,59.7541468720104
"1104","1774","X3","0",NA,33.8129587914241,12.692175539566,54.9337420432822
"1105","1774","X3","1",NA,46.2312816507838,28.8573892727981,63.6051740287694
"1106","1774","X4","A",NA,53.3644259023708,35.9878053259202,70.7410464788214
"1107","1774","X4","B",NA,29.0567891915248,6.05998544742249,52.0535929356271
"1108","1774","X4","C",NA,94.1997791463032,26.4862774759419,161.913280816664
"1109","1774","X5","0",NA,57.7416785967757,37.6913833568265,77.7919738367249
"1110","1774","X5","1",NA,39.2623399182648,19.3622770923737,59.162402744156
"1111","1775","Overall","NA","NA",39.2589222929971,25.9020360994023,52.615808486592
"1112","1775","Overall","NA","3",51.5884908535891,36.861288561837,66.3156931453411
"1113","1775","Overall","NA","4",47.2938951614735,27.9868490552323,66.6009412677147
"1114","1775","X1","0",NA,33.7695521381652,12.5865398683877,54.9525644079427
"1115","1775","X1","1",NA,40.6189691259935,24.456930546846,56.7810077051411
"1116","1775","X2","A",NA,30.2238267745461,10.903957142606,49.5436964064861
"1117","1775","X2","B",NA,27.4601351379583,8.78226585191012,46.1380044240065
"1118","1775","X2","C",NA,47.8437795676796,19.7382171834543,75.9493419519048
"1119","1775","X3","0",NA,14.8677995786852,-2.15037558301578,31.8859747403862
"1120","1775","X3","1",NA,57.7245640220995,38.0593628722643,77.3897651719346
"1121","1775","X4","A",NA,48.2270162262871,27.8663503048196,68.5876821477546
"1122","1775","X4","B",NA,110.329574612154,65.8319773359218,154.827171888386
"1123","1775","X4","C",NA,79.9342706541599,-2.55495133928108,162.423492647601
"1124","1775","X5","0",NA,19.2254286315358,2.3746850465294,36.0761722165422
"1125","1775","X5","1",NA,70.8494789694741,41.633984145954,100.064973792994
"1126","1776","Overall","NA","NA",42.1547754826902,25.8682174600222,58.4413335053582
"1127","1776","Overall","NA","3",16.0447253634243,3.49155124761283,28.5978994792357
"1128","1776","Overall","NA","4",64.538915319632,43.1328581565701,85.9449724826939
"1129","1776","X1","0",NA,15.7753349865736,-2.62596647634509,34.1766364494923
"1130","1776","X1","1",NA,53.5544537329652,32.0125976719635,75.0963097939668
"1131","1776","X2","A",NA,27.1444618471323,8.35335958898279,45.9355641052819
"1132","1776","X2","B",NA,10.7829510933352,-7.87449418268119,29.4403963693516
"1133","1776","X2","C",NA,64.373904398853,35.7371354419586,93.0106733557474
"1134","1776","X3","0",NA,34.7870320279224,14.323107547011,55.2509565088337
"1135","1776","X3","1",NA,47.5658400177044,24.5578735218693,70.5738065135395
"1136","1776","X4","A",NA,45.6243902875578,24.951861713618,66.2969188614977
"1137","1776","X4","B",NA,64.217270708647,16.6408598193788,111.793681597915
"1138","1776","X4","C",NA,39.0064777987948,-6.64675935296487,84.6597149505544
"1139","1776","X5","0",NA,32.8483833089824,11.5820940674166,54.1146725505482
"1140","1776","X5","1",NA,42.0629690281498,20.9007703092424,63.2251677470572
"1141","1777","Overall","NA","NA",28.9811350591895,15.5854219042406,42.3768482141383
"1142","1777","Overall","NA","3",19.8142665713538,5.21597052348611,34.4125626192214
"1143","1777","Overall","NA","4",34.6403735004635,13.8799156746484,55.4008313262787
"1144","1777","X1","0",NA,23.1890609885018,-3.68992323008588,50.0680452070894
"1145","1777","X1","1",NA,31.2752441364939,13.3037450126703,49.2467432603176
"1146","1777","X2","A",NA,-3.25016919442714,-25.437917638577,18.9375792497227
"1147","1777","X2","B",NA,63.7871592271686,37.3016458995856,90.2726725547515
"1148","1777","X2","C",NA,36.5952003283433,-6.11628940239246,79.306690059079
"1149","1777","X3","0",NA,14.9207601308474,-2.63032482212054,32.4718450838153
"1150","1777","X3","1",NA,36.2228927826336,16.7502859520837,55.6954996131835
"1151","1777","X4","A",NA,20.3915565361658,6.49810400240689,34.2850090699247
"1152","1777","X4","B",NA,49.1978447382512,5.67837101280196,92.7173184637005
"1153","1777","X4","C",NA,62.5668904258434,-2.17744404174837,127.311224893435
"1154","1777","X5","0",NA,42.5636639863287,12.0476441111425,73.0796838615149
"1155","1777","X5","1",NA,33.673771935951,14.5709658176699,52.7765780542321
"1156","1778","Overall","NA","NA",57.3944484703054,44.4216590662217,70.3672378743891
"1157","1778","Overall","NA","3",35.5607231675481,25.1157234354501,46.0057228996461
"1158","1778","Overall","NA","4",69.8388828950863,52.0809925667426,87.5967732234299
"1159","1778","X1","0",NA,43.3248945731964,26.3749651090711,60.2748240373217
"1160","1778","X1","1",NA,37.890128088819,23.4026169826715,52.3776391949665
"1161","1778","X2","A",NA,39.7313682512183,23.0212959610432,56.4414405413935
"1162","1778","X2","B",NA,33.9306342519044,15.9263928225943,51.9348756812145
"1163","1778","X2","C",NA,66.435391398514,38.3878795242239,94.482903272804
"1164","1778","X3","0",NA,23.8693449556754,5.73677180225463,42.0019181090961
"1165","1778","X3","1",NA,43.222329003172,30.2685785673397,56.1760794390044
"1166","1778","X4","A",NA,46.8912084832957,33.3708140361213,60.4116029304702
"1167","1778","X4","B",NA,51.4340451770602,29.3069305589508,73.5611597951695
"1168","1778","X4","C",NA,18.5958281739195,-16.1069623771678,53.2986187250068
"1169","1778","X5","0",NA,48.414624041111,34.1410579194601,62.6881901627619
